score,title,company,location,countries,posted,url,source,department,contract_type,matched,first_seen,flags
51,Lead Construction & Pre-Commissioning,Wood,Saudi Arabia,Saudi Arabia,2026-08-05,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/30716,wood,,,"Saudi Arabia, commissioning",2026-08-21 07:51:25,
51,Lead Project Engineer – Offshore Island Project,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-31,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Lead-Project-Engineer---Offshore-Island-Project_R2127447/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, offshore, engineer, project",2026-08-21 09:42:17,
51,Specialist Cost Estimation Engineer - Offshore Project,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-30,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Specialist-Cost-Estimation-Engineer---Offshore-Project_R2124764/apply,kbr,Operations Support Group,Full time,"United Arab Emirates, offshore, engineer, project",2026-08-21 09:42:17,
51,Fluids and Cement Superintendent,Kintec Global,Middle East,Qatar,2026-07-29,https://www.kintecglobal.com/job/fluids-and-cement-superintendent-5181/,kintec,,,"Qatar, drilling, superintendent",2026-08-22 05:12:15,
51,Senior Telecom Engineer - Offshore FEED project,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-24,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Senior-Telecom-Engineer---Offshore-FEED-project_R2127159/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, offshore, engineer, project",2026-08-21 09:42:17,
51,Project Interface Manager - Offshore,Wood,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-22,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31084,wood,,,"United Arab Emirates, offshore, manager, project",2026-08-21 07:51:25,
51,Lead Process Engineer,KBR,"Baghdad, Baghdād, Iraq",Iraq,2026-07-22,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Iraq/Lead-Process-Engineer_R2126966/apply,kbr,"Engineering, Technology, & Science",Full time,"Iraq, process engineer, production, engineer",2026-08-21 09:42:17,
51,Construction Engineer (Papua LNG),Wood,"Port Moresby, Papua New Guinea",Guinea,2026-07-19,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/30860,wood,,,"Guinea, lng, engineer",2026-08-21 07:51:25,
51,Projects Interface Manager - UZ Brownfield – Offshore Water Injection Project,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-15,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Projects-Interface-Manager---UZ-Brownfield---Offshore-Water-Injection-Project_R2126560/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, offshore, manager, project",2026-08-21 09:42:17,
51,Engineering Manager UZ Islands - Greenfield – Offshore Water Injection Project,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-15,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Engineering-Manager-UZ-Islands---Greenfield---Offshore-Water-Injection-Project_R2126559/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, offshore, manager, project",2026-08-21 09:42:17,
51,Specialist Project Engineer – Offshore Island Project,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-08,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Specialist-Project-Engineer---Offshore-Island-Project_R2126203/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, offshore, engineer, project",2026-08-21 09:42:17,
51,NSA Bahrain: Licensed Electrician,KBR,"Juffair, Bahrain",Bahrain,2026-07-06,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Juffair-Bahrain/NSA-Bahrain--Licensed-Electrician_R2126000/apply,kbr,Construction Services,Full time,"Bahrain, safety, electrical, residential",2026-08-21 09:42:17,
51,PSAB ESS: Electrical Technician (Secret Clearance),KBR,"Al-Kharj, Riyadh, Saudi Arabia",Saudi Arabia,2026-06-05,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Al-Kharj-Saudi-Arabia/PSAB-ESS--Electrical-Technician--Secret-Clearance-_R2124683/apply,kbr,Construction Services,Full time,"Saudi Arabia, safety, electrical, technician",2026-08-21 09:42:17,
50,"Principal Engineer - Commissioning (Process) in Abu Dhabi, United Arab Emirates",Petrofac,,United Arab Emirates,,https://petrofac.referrals.selectminds.com/jobs/principal-engineer-commissioning-process-12106,petrofac,,,"United Arab Emirates, commissioning, engineer",2026-08-21 12:40:17,
50,"Senior Technician - Commissioning in Tinhert, Algeria",Petrofac,,Algeria,,https://petrofac.referrals.selectminds.com/jobs/senior-technician-commissioning-12117,petrofac,,,"Algeria, commissioning, technician",2026-08-21 12:40:17,
50,PRODUCTION LINE TECHNICIAN-ELECTRICAL,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000009608369/PRODUCTION-LINE-TECHNICIAN-ELECTRICAL,qsourcing,,Full time,"Kenya, electrical, production, technician",2026-08-21 09:38:28,
50,Commissioning Manager,SEAOWL Group,"Port-Gentil, Gabon",Gabon,,https://jobs.seaowlgroup.com/1922-08104423de206a2,seaowl,,,"Gabon, commissioning, manager",2026-08-21 08:57:57,
50,"Executive Assistant, Doha",Airswift,"Doha, Qatar",Qatar,,https://www.airswift.com/jobs/executive-assistant-1276740,airswift,,,"Qatar, offshore, safety",2026-08-21 05:56:16,
50,"Senior Telecom Designer (Greenfield), Dubai",Airswift,"Dubai, United Arab Emirates",United Arab Emirates,,https://www.airswift.com/jobs/senior-telecom-designer-greenfield-1274903,airswift,,,"United Arab Emirates, offshore, safety",2026-08-21 05:56:16,
50,"Construction Lead (E&IT) , Sohar",Airswift,"Sohar, Oman",Oman,,https://www.airswift.com/jobs/construction-lead-eit-1270554,airswift,,,"Oman, offshore, safety",2026-08-21 05:56:16,
50,Retail Store Manager,Aldelia,"Kigali, Rwanda, Kigali, Rwanda",Rwanda,,https://app.beehire.com/invite/2BZ37zFjS,aldelia,,permanent,"Rwanda, safety, operations, manager",2026-08-21 05:20:38,
50,Work Permit and Visa Coordinator,Aldelia,"Maputo, Moçambique, Maputo, Moçambique",Mozambique,,https://app.beehire.com/invite/7kkOG0Vgx,aldelia,,permanent,"Mozambique, contracts, project, expat",2026-08-21 05:20:38,
50,Business Developer,Aldelia,"Kigali, Rwanda, Kigali, Rwanda",Rwanda,,https://app.beehire.com/invite/IxZoVfxWCY,aldelia,,fixedTerm,"Rwanda, pipeline, contracts, project",2026-08-21 05:20:38,
50,Environmental Advisor – Upstream,Aldelia,Mozambique,Mozambique,,https://app.beehire.com/invite/QB3ZZ5Hyf,aldelia,,fixedTerm,"Mozambique, hse, manager, project",2026-08-21 05:20:38,
50,Advanced Scaffolders & Supervisors - Guinea Conakry,Aldelia,Guinée,Guinea,,https://app.beehire.com/invite/eAgTof0td,aldelia,,fixedTerm,"Guinea, safety, maintenance, project",2026-08-21 05:20:38,
50,Business Developer _ Ghana (Internal Recruitment),Aldelia,"Accra, Ghana, Accra, Ghana",Ghana,,https://app.beehire.com/invite/OSz_zsS0k,aldelia,,permanent,"Ghana, pipeline, contracts, project",2026-08-21 05:20:38,
50,Comptable,TotalEnergies,"ALGIERS, Algeria",Algeria,,https://jobs.totalenergies.com/en_US/careers/JobDetail/Comptable/83276,totalenergies,,,"Algeria, commissioning, operations",2026-08-20 08:44:59,
50,Furniture Fixtures and Equipment Coordinator - Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-17,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/Furniture-Fixtures-and-Equipment-Coordinator---Saudi-National_R2128415-1/apply,kbr,"Engineering, Technology, & Science",Full time,"Saudi Arabia, project",2026-08-21 09:42:17,
50,Project Controls Admin (UAE National),Wood,"Dubai, United Arab Emirates",United Arab Emirates,2026-08-14,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/30568,wood,,,"United Arab Emirates, project",2026-08-21 07:51:25,
50,"Senior Engineer, Reservoir Management",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-13,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32631EXTERNALENUS/senior-engineer-reservoir-management,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, production, engineer",2026-08-21 09:38:29,
50,"Engineer, Civil (Quantity Survey)",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-13,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32051EXTERNALENUS/engineer-civil-quantity-survey,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, civil, engineer",2026-08-21 09:38:29,
50,"Technician, Operations Services",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-13,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32684EXTERNALENUS/technician-operations-services,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, operations, technician",2026-08-21 09:38:29,
50,"Lead Quality Engineer, Civil",KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-13,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Lead-Quality-Engineer--Civil_R2127299/apply,kbr,Support Services,Full time,"United Arab Emirates, civil, engineer",2026-08-21 09:42:17,
50,Special Operations Case / Nurse Case Manager Part-Time (National Capitol Region),KBR,"Alexandria, Virginia, United States of America",Egypt,2026-08-13,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Alexandria-Virginia/Special-Operations-Case---Nurse-Case-Manager-Part-Time--National-Capitol-Region-_R2125677/apply,kbr,Logistics & Government Services,Part time,"Egypt, operations, manager",2026-08-22 05:17:40,
50,Senior Project Planning and Cost Control,Wood,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-12,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31403,wood,,,"United Arab Emirates, cost control, project",2026-08-21 07:51:25,
50,"Specialist, Planning",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-12,https://jobs.adnoc.ae/us/en/job/AGLAGPAE31440EXTERNALENUS/specialist-planning,adnoc,Other,External,"United Arab Emirates, operations, production",2026-08-21 09:38:29,
50,PMC Specialist Construction Engineer - Civil,Wood,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-11,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26178,wood,,,"United Arab Emirates, civil, engineer",2026-08-21 07:51:25,
50,Lifting Engineer,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-11,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Lifting-Engineer_R2128027/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, operations, engineer",2026-08-21 09:42:17,
50,Production Management Deputy Manager,NES Fircroft,Iraq Basra,Iraq,2026-08-11,https://www.nesfircroft.com/job/production-management-deputy-manager/,nesfircroft,Oil & Gas,Contract,"Iraq, production, manager",2026-08-22 05:07:12,
50,"Lead Engineer, Process II Aluminum Recycling",NES Fircroft,Saudi Arabia Saudi Arabia,Saudi Arabia,2026-08-10,https://www.nesfircroft.com/job/lead-engineer-process-ii-aluminum-recycling/,nesfircroft,Manufacturing,Contract,"Saudi Arabia, operations, engineer",2026-08-22 05:07:12,
50,"Manager, Commercial Contracts [Onshore]",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-07,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32589EXTERNALENUS/manager-commercial-contracts-onshore,adnoc,Other,External,"United Arab Emirates, manager, contracts",2026-08-21 09:38:29,
50,AFCAP V SWA Logistics: Alternate Site Manager (Secret Clearance),KBR,Jordan,Jordan,2026-08-04,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Jordan/AFCAP-V-SWA-Logistics--Alternate-Site-Manager--Secret-Clearance-_R2127677/apply,kbr,"Engineering, Technology, & Science",Full time,"Jordan, operations, manager",2026-08-21 13:16:17,
50,Construction Engineer/Superintendent,Kintec Global,Middle East,"Saudi Arabia, United Arab Emirates",2026-07-31,https://www.kintecglobal.com/job/construction-engineersuperintendent-5195/,kintec,,,"Saudi Arabia, United Arab Emirates, superintendent, engineer, project",2026-08-22 05:12:15,
50,TPE V/ Principal Piping Engineer - Mining Project,Wood,Saudi Arabia,Saudi Arabia,2026-07-30,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31226,wood,,,"Saudi Arabia, piping, engineer, project",2026-08-21 07:51:25,
50,Senior Commissioning Engineer,Wood,"Basra, Iraq",Iraq,2026-07-29,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31209,wood,,,"Iraq, commissioning, engineer",2026-08-21 12:31:30,
50,BMS Commissioning Engineers,NES Fircroft,United Arab Emirates Abu Dhabi,United Arab Emirates,2026-07-28,https://www.nesfircroft.com/job/bms-commissioning-engineers/,nesfircroft,Data Centre,Contract,"United Arab Emirates, commissioning, engineer",2026-08-22 05:07:12,
50,Fire Safety Coordinator,Kintec Global,Middle East,Qatar,2026-07-28,https://www.kintecglobal.com/job/fire-safety-coordinator/,kintec,,,"Qatar, safety, operations, technician",2026-08-22 05:12:15,
50,PMC Senior Engineer OR & A (Maintenance Operations & Readiness),Wood,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-24,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31168,wood,,,"United Arab Emirates, maintenance, operations, engineer",2026-08-21 07:51:25,
50,PMC Project HSE Manager,Wood,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-23,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31127,wood,,,"United Arab Emirates, hse, manager, project",2026-08-21 07:51:25,
50,Team Lead Piping Engineer,KBR,"Al Khobar, Saudi Arabia",Saudi Arabia,2026-07-23,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Al-Khobar-Saudi-Arabia/Team-Lead-Piping-Engineer_R2127174/apply,kbr,"Engineering, Technology, & Science",Full time,"Saudi Arabia, piping, engineer, project",2026-08-21 09:42:17,
50,Lead Mechanical Engineer,KBR,"Baghdad, Baghdād, Iraq",Iraq,2026-07-22,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Iraq/Lead-Mechanical-Engineer_R2126963/apply,kbr,"Engineering, Technology, & Science",Full time,"Iraq, mechanical, operations, engineer",2026-08-21 09:42:17,
50,PMC Commissioning Manager,Wood,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-14,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/30757,wood,,,"United Arab Emirates, commissioning, manager",2026-08-21 07:51:25,
50,Lead Process Engineer,KBR,"Corniche, Al Khobar, Eastern Region, Saudi Arabia",Saudi Arabia,2026-07-06,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Corniche-Al-Khobar-Eastern-Region-Saudi-Arabia/Lead-Process-Engineer_R2126044/apply,kbr,"Engineering, Technology, & Science",Full time,"Saudi Arabia, process engineer, engineer, project",2026-08-21 09:42:17,
49,Deputy Cost Control Manager & Finance Interface,Aldelia,Mozambique,Mozambique,,https://app.beehire.com/invite/ns9rfjL8h,aldelia,,fixedTerm,"Mozambique, manager, cost control, project",2026-08-21 05:20:38,
49,Directeur - Directrice des Opérations,Aldelia,"Tananarive, Madagascar, Tananarive, Madagascar",Madagascar,,https://app.beehire.com/invite/BQpqbZaY9,aldelia,,permanent,"Madagascar, hse, maintenance",2026-08-21 05:20:38,
49,Legal Counsel,Aldelia,Namibia,Namibia,,https://app.beehire.com/invite/ysGGdCEZZ,aldelia,,permanent,"Namibia, operations, manager, contracts",2026-08-21 05:20:38,
49,FORKLIFT & TELEHANDLER OPERATORS,Aldelia,Rwanda,Rwanda,,https://app.beehire.com/invite/SBumpkGZT,aldelia,,fixedTerm,"Rwanda, safety, project, residential",2026-08-21 05:20:38,
49,Operations Coordinator _ Rwanda (Internal Recruitment),Aldelia,"Kigali, Rwanda, Kigali, Rwanda",Rwanda,,https://app.beehire.com/invite/WBR_BEVfs,aldelia,,permanent,"Rwanda, safety, operations, project",2026-08-21 05:20:38,
49,Operations Coordinator _ Guinea Conakry (Internal Recruitment),Aldelia,"Conakry, Guinea, Conakry, Guinea",Guinea,,https://app.beehire.com/invite/jQ_htd7lg,aldelia,,permanent,"Guinea, safety, operations, project",2026-08-21 05:20:38,
49,Senior Security Manager- Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-14,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/Senior-Security-Manager_R2128314/apply,kbr,Support Services,Full time,"Saudi Arabia, manager, project",2026-08-21 09:42:17,
49,Lead Project Engineer (Risk Management) - MEAC,Wood,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-13,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31480,wood,,,"United Arab Emirates, engineer, project",2026-08-21 07:51:25,
49,Associate Project Manager - Engineering,KBR,"Al Khobar, Saudi Arabia",Saudi Arabia,2026-08-12,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Al-Khobar-Saudi-Arabia/Associate-Project-Manager---Engineering_R2128150/apply,kbr,"Engineering, Technology, & Science",Full time,"Saudi Arabia, manager, project",2026-08-21 09:42:17,
49,Lead Project Engineer,NES Fircroft,Spain Palma De Mallorca,Mozambique,2026-08-12,https://www.nesfircroft.com/job/lead-project-engineer-31071/,nesfircroft,Alternative & Renewable Energy,Permanent,"Mozambique, engineer, project",2026-08-22 05:07:12,
49,Logistics Manager - Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-11,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/Logistics-Manager---Saudi-National_R2128106/apply,kbr,Logistics & Government Services,Full time,"Saudi Arabia, manager, project",2026-08-21 09:42:17,
49,Reporting Manager - Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-11,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/Reporting-Manager---Saudi-National_R2128109/apply,kbr,Operations Support Group,Full time,"Saudi Arabia, manager, project",2026-08-21 09:42:17,
49,Senior Planning Manager - Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-11,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/Senior-Planning-Manager---Saudi-National_R2128110/apply,kbr,Operations Support Group,Full time,"Saudi Arabia, manager, project",2026-08-21 09:42:17,
49,Inplant Principal Piping Layout Engineering Design - SME,Wood,Saudi Arabia,Saudi Arabia,2026-08-10,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31456,wood,,,"Saudi Arabia, piping",2026-08-21 07:51:25,
49,Piping Materials / Metallurgy SME,Wood,Saudi Arabia,Saudi Arabia,2026-08-10,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31457,wood,,,"Saudi Arabia, piping",2026-08-21 07:51:25,
49,Onshore Pipeline Principal - SME,Wood,Saudi Arabia,Saudi Arabia,2026-08-10,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31458,wood,,,"Saudi Arabia, pipeline",2026-08-21 07:51:25,
49,Project Manager,NES Fircroft,Saudi Arabia Saudi Arabia,Saudi Arabia,2026-08-10,https://www.nesfircroft.com/job/project-manager-30979/,nesfircroft,IT,Permanent,"Saudi Arabia, manager, project",2026-08-22 05:07:12,
49,Project Engineer - Interface,NES Fircroft,Saudi Arabia Saudi Arabia,Saudi Arabia,2026-08-10,https://www.nesfircroft.com/job/project-engineer---interface-30985/,nesfircroft,Manufacturing,Contract,"Saudi Arabia, engineer, project",2026-08-22 05:07:12,
49,Solar / BESS Site Manager,NES Fircroft,Oman Oman,Oman,2026-08-09,https://www.nesfircroft.com/job/solar--bess-site-manager/,nesfircroft,Alternative & Renewable Energy,Contract,"Oman, manager, project",2026-08-22 05:07:12,
49,Project Interface Engineer,NES Fircroft,Iraq Baghdad,Iraq,2026-08-09,https://www.nesfircroft.com/job/project-interface-engineer-30971/,nesfircroft,Oil & Gas,Contract,"Iraq, engineer, project",2026-08-22 05:07:12,
49,Engineering Manager - Project Development & Studies,Wood,United Arab Emirates,United Arab Emirates,2026-08-07,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31372,wood,,,"United Arab Emirates, manager, project",2026-08-21 07:51:25,
49,HSE Specialist,Wood,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-06,https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/31384,wood,,,"United Arab Emirates, hse",2026-08-21 07:51:25,
49,META HSE&C Advisor,bp,Egypt - Cairo,Egypt,2026-08-05,https://bpinternational.wd3.myworkdayjobs.com/en-US/bpCareers/job/Egypt---Cairo/META-HSE-C-Advisor_RQ114220-1,bp,,,"Egypt, hse",2026-08-20 08:48:09,
49,Project Control Engineer I,Kintec Global,Middle East,United Arab Emirates,2026-08-04,https://www.kintecglobal.com/job/project-control-engineer-i/,kintec,,,"United Arab Emirates, engineer, project",2026-08-22 05:12:15,
